work_year,experience_level,employment_type,job_title,salary,salary_currency,salary_in_usd,employee_residence,remote_ratio,company_location,company_size,Cumulative_Savings10%_of_their_salary_annually
2023,SE,FT,Data Engineer,250000,USD,250000,US,0,US,M,25000
2023,SE,FT,Data Engineer,150000,USD,150000,US,0,US,M,15000
2023,SE,FT,Data Analytics Manager,160000,USD,160000,US,100,US,M,16000
2023,SE,FT,Data Analytics Manager,120000,USD,120000,US,100,US,M,12000
2023,SE,FT,Machine Learning Engineer,289076,USD,289076,US,0,US,M,28907.6
2023,SE,FT,Machine Learning Engineer,202353,USD,202353,US,0,US,M,20235.3
2023,SE,FT,Data Engineer,145000,USD,145000,US,0,US,M,14500
2023,SE,FT,Data Engineer,120000,USD,120000,US,0,US,M,12000
2023,SE,FT,Data Analyst,155000,USD,155000,US,0,US,M,15500
2023,SE,FT,Data Analyst,106000,USD,106000,US,0,US,M,10600
2023,SE,FT,Data Engineer,200000,USD,200000,US,0,US,M,20000
2023,SE,FT,Data Engineer,160000,USD,160000,US,0,US,M,16000
2023,SE,FT,Data Scientist,157750,USD,157750,US,100,US,M,15775
2023,SE,FT,Data Scientist,104650,USD,104650,US,100,US,M,10465
2023,MI,FT,Data Scientist,180000,USD,180000,US,100,US,M,18000
2023,MI,FT,Data Scientist,140000,USD,140000,US,100,US,M,14000
2023,EX,FT,Data Scientist,200000,USD,200000,US,0,US,M,20000
2023,EX,FT,Data Scientist,145000,USD,145000,US,0,US,M,14500
2023,MI,FT,Lead Data Analyst,68000,USD,68000,US,0,US,L,6800
2023,EN,FT,BI Data Engineer,60000,USD,60000,US,100,US,M,6000
2023,SE,FT,Data Scientist,45000,EUR,48289,ES,0,ES,M,4500
2023,SE,FT,Data Scientist,36000,EUR,38631,ES,0,ES,M,3600
2023,EN,FT,Data Engineer,85000,USD,85000,US,0,US,M,8500
2023,EN,FT,Data Engineer,65000,USD,65000,US,0,US,M,6500
2023,MI,FT,Data Engineer,125000,USD,125000,US,0,US,M,12500
2023,MI,FT,Data Engineer,90000,USD,90000,US,0,US,M,9000
2023,SE,FT,Data Analyst,105000,USD,105000,US,100,US,M,10500
2023,SE,FT,Data Analyst,90000,USD,90000,US,100,US,M,9000
2023,SE,FT,Analytics Engineer,179820,USD,179820,US,0,US,M,17982
2023,SE,FT,Analytics Engineer,143860,USD,143860,US,0,US,M,14386
2023,SE,FT,Data Analyst,135000,USD,135000,US,0,US,M,13500
2023,SE,FT,Data Analyst,105500,USD,105500,US,0,US,M,10550
2023,EN,FT,Research Engineer,155000,USD,155000,US,0,US,M,15500
2023,EN,FT,Research Engineer,125000,USD,125000,US,0,US,M,12500
2023,SE,FT,Machine Learning Engineer,241000,USD,241000,US,0,US,M,24100
2023,SE,FT,Machine Learning Engineer,181000,USD,181000,US,0,US,M,18100
2023,SE,FT,Data Scientist,252000,USD,252000,US,0,US,M,25200
2023,SE,FT,Data Scientist,154000,USD,154000,US,0,US,M,15400
2023,EX,FT,Data Architect,180000,USD,180000,US,0,US,M,18000
2023,EX,FT,Data Architect,155000,USD,155000,US,0,US,M,15500
2023,SE,FT,Data Scientist,191765,USD,191765,US,0,US,M,19176.5
2023,SE,FT,Data Scientist,134236,USD,134236,US,0,US,M,13423.6
2023,SE,FT,Data Scientist,175000,USD,175000,US,100,US,M,17500
2023,SE,FT,Data Scientist,145000,USD,145000,US,100,US,M,14500
2023,SE,FT,Data Scientist,237000,USD,237000,US,100,US,M,23700
2023,SE,FT,Data Scientist,145000,USD,145000,US,100,US,M,14500
2023,EN,FT,Research Engineer,155000,USD,155000,US,0,US,M,15500
2023,EN,FT,Research Engineer,125000,USD,125000,US,0,US,M,12500
2023,SE,FT,Data Analyst,80000,USD,80000,US,0,US,M,8000
2023,SE,FT,Data Analyst,70000,USD,70000,US,0,US,M,7000
2023,SE,FT,Data Engineer,146000,USD,146000,US,0,US,M,14600
2023,SE,FT,Data Engineer,75000,USD,75000,US,0,US,M,7500
2023,EN,FT,Data Analyst,64200,USD,64200,US,100,US,M,6420
2023,EN,FT,Data Analyst,56100,USD,56100,US,100,US,M,5610
2023,SE,FT,Machine Learning Engineer,170000,USD,170000,US,0,US,M,17000
2023,SE,FT,Machine Learning Engineer,130000,USD,130000,US,0,US,M,13000
2023,SE,FT,Data Analyst,208450,USD,208450,US,100,US,M,20845
2023,SE,FT,Data Analyst,170550,USD,170550,US,100,US,M,17055
2023,SE,FT,Machine Learning Engineer,125000,USD,125000,US,0,US,M,12500
2023,SE,FT,Machine Learning Engineer,100000,USD,100000,US,0,US,M,10000
2023,MI,FT,Data Manager,135000,USD,135000,US,0,US,M,13500
2023,MI,FT,Data Manager,120000,USD,120000,US,0,US,M,12000
2023,SE,FT,Data Scientist,200000,USD,200000,US,100,US,M,20000
2023,SE,FT,Data Scientist,170000,USD,170000,US,100,US,M,17000
2023,SE,FT,Data Scientist,171250,USD,171250,IE,0,IE,M,17125
2023,SE,FT,Data Scientist,113750,USD,113750,IE,0,IE,M,11375
2023,SE,FT,Applied Scientist,222200,USD,222200,US,0,US,L,22220
2023,SE,FT,Applied Scientist,136000,USD,136000,US,0,US,L,13600
2023,SE,FT,Applied Scientist,260000,USD,260000,US,0,US,L,26000
2023,SE,FT,Applied Scientist,136000,USD,136000,US,0,US,L,13600
2023,SE,FT,Data Analyst,153600,USD,153600,US,0,US,M,15360
2023,SE,FT,Data Analyst,100500,USD,100500,US,0,US,M,10050
2023,SE,FT,Applied Scientist,205000,USD,205000,US,100,US,M,20500
2023,SE,FT,Applied Scientist,184000,USD,184000,US,100,US,M,18400
2023,SE,FT,Machine Learning Engineer,115000,USD,115000,CA,100,CA,M,11500
2023,SE,FT,Machine Learning Engineer,95000,USD,95000,CA,100,CA,M,9500
2023,MI,FT,Data Analyst,182500,USD,182500,US,0,US,M,18250
2023,MI,FT,Data Analyst,121500,USD,121500,US,0,US,M,12150
2023,SE,FT,Data Engineer,203100,USD,203100,US,0,US,M,20310
2023,SE,FT,Data Engineer,114500,USD,114500,US,0,US,M,11450
2023,MI,FT,Data Analyst,60000,GBP,72914,GB,0,GB,M,6000
2023,MI,FT,Data Analyst,45000,GBP,54685,GB,0,GB,M,4500
2023,SE,FT,Data Engineer,252000,USD,252000,US,0,US,M,25200
2023,SE,FT,Data Engineer,129000,USD,129000,US,0,US,M,12900
2023,EN,FT,Data Engineer,92700,USD,92700,US,100,US,M,9270
2023,EN,FT,Data Engineer,61800,USD,61800,US,100,US,M,6180
2023,SE,FT,Data Engineer,160000,USD,160000,US,100,US,M,16000
2023,SE,FT,Data Engineer,130000,USD,130000,US,100,US,M,13000
2023,SE,FT,Data Scientist,258000,USD,258000,CA,0,CA,M,25800
2023,SE,FT,Data Scientist,190000,USD,190000,CA,0,CA,M,19000
2023,SE,FT,Data Scientist,170000,USD,170000,US,0,US,M,17000
2023,SE,FT,Data Scientist,135000,USD,135000,US,0,US,M,13500
2023,MI,FT,Data Architect,167500,USD,167500,US,0,US,M,16750
2023,MI,FT,Data Architect,106500,USD,106500,US,0,US,M,10650
2023,SE,FT,Data Scientist,195000,USD,195000,US,0,US,M,19500
2023,SE,FT,Data Scientist,160000,USD,160000,US,0,US,M,16000
2023,MI,FT,Data Engineer,146000,USD,146000,US,0,US,M,14600
2023,MI,FT,Data Engineer,75000,USD,75000,US,0,US,M,7500
2022,EN,FT,Data Engineer,57000,EUR,59888,NL,100,NL,L,11400
2023,EX,FT,Data Engineer,286000,USD,286000,US,100,US,M,28600
2023,EX,FT,Data Engineer,207000,USD,207000,US,100,US,M,20700
2023,SE,FT,Data Analyst,100000,USD,100000,US,100,US,M,10000
2023,SE,FT,Data Analyst,80000,USD,80000,US,100,US,M,8000
2023,SE,FT,Data Engineer,223250,USD,223250,US,0,US,M,22325
2023,SE,FT,Data Engineer,178600,USD,178600,US,0,US,M,17860
2023,EX,FT,Director of Data Science,353200,USD,353200,US,0,US,M,35320
2023,EX,FT,Director of Data Science,249300,USD,249300,US,0,US,M,24930
2023,MI,FT,Machine Learning Scientist,230000,USD,230000,US,0,US,M,23000
2023,MI,FT,Machine Learning Scientist,220000,USD,220000,US,0,US,M,22000
2023,SE,FT,Data Scientist,297300,USD,297300,US,100,US,M,29730
2023,SE,FT,Data Scientist,198200,USD,198200,US,100,US,M,19820
2023,MI,FT,Research Scientist,210000,USD,210000,US,100,US,M,21000
2023,MI,FT,Research Scientist,151800,USD,151800,US,100,US,M,15180
2023,SE,FT,Data Scientist,200000,USD,200000,US,100,US,M,20000
2023,SE,FT,Data Scientist,170000,USD,170000,US,100,US,M,17000
2023,SE,FT,Data Scientist,317070,USD,317070,US,0,US,M,31707
2023,SE,FT,Data Scientist,170730,USD,170730,US,0,US,M,17073
2023,SE,FT,Data Engineer,128000,USD,128000,US,0,US,M,12800
2023,SE,FT,Data Engineer,81500,USD,81500,US,0,US,M,8150
2023,EN,FT,Business Data Analyst,20000,EUR,21461,ES,0,ES,M,2000
2023,SE,FT,AI Developer,108000,USD,108000,UA,0,UA,M,10800
2023,SE,FT,AI Developer,60000,USD,60000,UA,0,UA,M,6000
2023,MI,FT,MLOps Engineer,134000,USD,134000,US,100,US,M,13400
2023,MI,FT,MLOps Engineer,124000,USD,124000,US,100,US,M,12400
2023,SE,FT,Data Engineer,171250,USD,171250,US,0,US,M,17125
2023,SE,FT,Data Engineer,113750,USD,113750,US,0,US,M,11375
2023,SE,FT,Data Engineer,165000,USD,165000,US,0,US,M,16500
2023,SE,FT,Data Engineer,132300,USD,132300,US,0,US,M,13230
2023,SE,FT,Data Scientist,225000,USD,225000,US,0,US,M,22500
2023,SE,FT,Data Scientist,175000,USD,175000,US,0,US,M,17500
2023,SE,FT,Data Engineer,230000,USD,230000,US,0,US,M,23000
2023,SE,FT,Data Engineer,124500,USD,124500,US,0,US,M,12450
2023,SE,FT,Machine Learning Engineer,247500,USD,247500,US,0,US,M,24750
2023,SE,FT,Machine Learning Engineer,172200,USD,172200,US,0,US,M,17220
2023,SE,FT,Data Analyst,175000,USD,175000,US,0,US,M,17500
2023,SE,FT,Data Analyst,145000,USD,145000,US,0,US,M,14500
2023,SE,FT,Data Analyst,148700,USD,148700,US,0,US,M,14870
2023,SE,FT,Data Analyst,125600,USD,125600,US,0,US,M,12560
2023,SE,FT,Data Engineer,145000,USD,145000,US,0,US,M,14500
2023,SE,FT,Data Engineer,115000,USD,115000,US,0,US,M,11500
2023,SE,FT,Research Scientist,200000,USD,200000,US,0,US,M,20000
2023,SE,FT,Research Scientist,150000,USD,150000,US,0,US,M,15000
2023,EN,FT,Research Engineer,160000,USD,160000,US,0,US,M,16000
2023,EN,FT,Research Engineer,120000,USD,120000,US,0,US,M,12000
2023,SE,FT,Data Analyst,185000,USD,185000,US,100,US,M,18500
2023,SE,FT,Data Analyst,120250,USD,120250,US,100,US,M,12025
2023,SE,FT,Data Scientist,275300,USD,275300,US,100,US,M,27530
2023,SE,FT,Data Scientist,183000,USD,183000,US,100,US,M,18300
2023,SE,FT,Data Architect,170000,USD,170000,US,100,US,M,17000
2023,SE,FT,Data Architect,125000,USD,125000,US,100,US,M,12500
2023,MI,FT,Data Architect,167500,USD,167500,US,0,US,M,16750
2023,MI,FT,Data Architect,106500,USD,106500,US,0,US,M,10650
2023,SE,FT,Research Scientist,250000,USD,250000,US,0,US,M,25000
2023,SE,FT,Research Scientist,200000,USD,200000,US,0,US,M,20000
2023,MI,FT,Machine Learning Engineer,135000,USD,135000,US,50,US,L,13500
2023,SE,FT,AI Scientist,1500000,ILS,423834,IL,0,IL,L,150000
2023,SE,FT,Machine Learning Engineer,216000,USD,216000,US,100,US,M,21600
2023,SE,FT,Machine Learning Engineer,184000,USD,184000,US,100,US,M,18400
2023,SE,FT,Data Engineer,180000,USD,180000,US,100,US,M,18000
2023,SE,FT,Data Engineer,165000,USD,165000,US,100,US,M,16500
2023,SE,FT,Data Scientist,185900,USD,185900,US,0,US,M,18590
2023,SE,FT,Data Scientist,129300,USD,129300,US,0,US,M,12930
2023,SE,FT,Data Engineer,145000,USD,145000,US,0,US,M,14500
2023,SE,FT,Data Engineer,120000,USD,120000,US,0,US,M,12000
2023,MI,FT,Data Engineer,143865,USD,143865,US,0,US,M,14386.5
2023,MI,FT,Data Engineer,115092,USD,115092,US,0,US,M,11509.2
2023,MI,FT,Machine Learning Engineer,130000,USD,130000,US,0,US,M,13000
2023,MI,FT,Machine Learning Engineer,90000,USD,90000,US,0,US,M,9000
2023,SE,FT,Data Scientist,173000,USD,173000,US,100,US,M,17300
2023,SE,FT,Data Scientist,132000,USD,132000,US,100,US,M,13200
2023,SE,FT,Data Analyst,208049,USD,208049,US,0,US,M,20804.9
2023,SE,FT,Data Analyst,128500,USD,128500,US,0,US,M,12850
2023,SE,FT,Analytics Engineer,179820,USD,179820,US,0,US,M,17982
2023,SE,FT,Analytics Engineer,143860,USD,143860,US,0,US,M,14386
2023,SE,FT,Data Engineer,167500,USD,167500,US,0,US,M,16750
2023,SE,FT,Data Engineer,106500,USD,106500,US,0,US,M,10650
2023,SE,FT,Data Scientist,275300,USD,275300,US,100,US,M,27530
2023,SE,FT,Data Scientist,183500,USD,183500,US,100,US,M,18350
2023,MI,FT,Data Engineer,149600,USD,149600,US,0,US,M,14960
2023,MI,FT,Data Engineer,102000,USD,102000,US,0,US,M,10200
2023,EX,FT,Data Scientist,145000,USD,145000,US,0,US,M,14500
2023,EX,FT,Data Scientist,100000,USD,100000,US,0,US,M,10000
2023,SE,FT,Data Analyst,190000,USD,190000,US,100,US,M,19000
2023,SE,FT,Data Analyst,95000,USD,95000,US,100,US,M,9500
2023,SE,FT,Data Analyst,153600,USD,153600,US,0,US,M,15360
2023,SE,FT,Data Analyst,106800,USD,106800,US,0,US,M,10680
2023,MI,FT,Data Scientist,90000,EUR,96578,IE,0,IE,M,9000
2023,MI,FT,Data Scientist,75000,EUR,80481,IE,0,IE,M,7500
2023,MI,FT,Data Analyst,128000,USD,128000,US,0,US,M,12800
2023,MI,FT,Data Analyst,85000,USD,85000,US,0,US,M,8500
2023,MI,FT,Data Engineer,151000,USD,151000,US,0,US,M,15100
2023,MI,FT,Data Engineer,140000,USD,140000,US,0,US,M,14000
2023,SE,FT,Data Scientist,275300,USD,275300,US,100,US,M,27530
2023,SE,FT,Data Scientist,183500,USD,183500,US,100,US,M,18350
2023,SE,FT,Machine Learning Scientist,220000,USD,220000,US,0,US,M,22000
2023,SE,FT,Machine Learning Scientist,170000,USD,170000,US,0,US,M,17000
2023,SE,FT,Data Analyst,135000,USD,135000,US,0,US,M,13500
2023,SE,FT,Data Analyst,105500,USD,105500,US,0,US,M,10550
2023,SE,FT,Data Analyst,100000,USD,100000,US,100,US,M,10000
2023,SE,FT,Data Analyst,80000,USD,80000,US,100,US,M,8000
2023,EN,FT,Autonomous Vehicle Technician,7000,USD,7000,GH,0,GH,S,700
2023,EN,FT,Applied Machine Learning Scientist,40000,EUR,42923,DE,50,DE,M,4000
2023,SE,FT,Data Engineer,160000,USD,160000,CA,100,CA,M,16000
2023,SE,FT,Data Engineer,145000,USD,145000,CA,100,CA,M,14500
2023,MI,FT,Data Analyst,154000,USD,154000,US,0,US,M,15400
2023,MI,FT,Data Analyst,143000,USD,143000,US,0,US,M,14300
2023,MI,FT,Data Scientist,65000,GBP,78990,GB,0,GB,M,6500
2023,MI,FT,Data Scientist,42000,GBP,51039,GB,0,GB,M,4200
2023,EN,FT,Data Scientist,190000,USD,190000,US,0,US,M,19000
2023,EN,FT,Data Scientist,120000,USD,120000,US,0,US,M,12000
2023,MI,FT,Data Scientist,70000,GBP,85066,GB,0,GB,M,7000
2023,MI,FT,Data Scientist,42000,GBP,51039,GB,0,GB,M,4200
2023,MI,FT,Data Scientist,90000,GBP,109371,GB,0,GB,M,9000
2023,MI,FT,Data Scientist,60000,GBP,72914,GB,0,GB,M,6000
2023,SE,FT,Data Engineer,150000,USD,150000,US,0,US,M,15000
2023,SE,FT,Data Engineer,111000,USD,111000,US,0,US,M,11100
2023,EX,FT,Data Engineer,265000,USD,265000,US,0,US,M,26500
2023,EX,FT,Data Engineer,235000,USD,235000,US,0,US,M,23500
2023,EN,FT,Data Scientist,112000,CHF,121093,CH,50,CH,L,11200
2022,MI,FT,Data Scientist,70000,EUR,73546,DE,100,DE,M,14000
2023,SE,FT,Data Engineer,160000,USD,160000,US,100,US,M,16000
2023,SE,FT,Data Engineer,130000,USD,130000,US,100,US,M,13000
2023,MI,FT,Data Engineer,75000,USD,75000,US,100,US,M,7500
2023,MI,FT,Data Engineer,60400,USD,60400,US,100,US,M,6040
2023,EN,FT,Data Analyst,85000,USD,85000,US,100,US,M,8500
2023,EN,FT,Data Analyst,75000,USD,75000,US,100,US,M,7500
2023,SE,FT,Data Engineer,252000,USD,252000,US,0,US,M,25200
2023,SE,FT,Data Engineer,129000,USD,129000,US,0,US,M,12900
2023,EN,FT,Data Engineer,92700,USD,92700,US,100,US,M,9270
2023,EN,FT,Data Engineer,61800,USD,61800,US,100,US,M,6180
2022,SE,FT,Lead Data Scientist,164000,EUR,172309,IE,100,IE,L,32800
2023,MI,FT,Data Scientist,56000,EUR,60093,AT,100,DE,M,5600
2023,MI,FT,Data Analyst,83500,USD,83500,US,100,US,M,8350
2023,MI,FT,Data Analyst,52500,USD,52500,US,100,US,M,5250
2023,SE,FT,Data Scientist,201036,USD,201036,US,0,US,M,20103.6
2023,SE,FT,Data Scientist,134024,USD,134024,US,0,US,M,13402.4
2023,SE,FT,Data Analyst,165000,USD,165000,US,100,US,M,16500
2023,SE,FT,Data Analyst,140000,USD,140000,US,100,US,M,14000
2023,EN,FT,Data Engineer,62000,USD,62000,US,100,US,M,6200
2023,EN,FT,Data Engineer,58000,USD,58000,US,100,US,M,5800
2023,SE,FT,Data Scientist,172000,USD,172000,US,0,US,M,17200
2023,SE,FT,Data Scientist,115000,USD,115000,US,0,US,M,11500
2023,EN,FT,Data Engineer,125000,USD,125000,US,0,US,M,12500
2023,EN,FT,Data Engineer,90000,USD,90000,US,0,US,M,9000
2023,SE,FT,Data Engineer,163800,USD,163800,US,0,US,M,16380
2023,SE,FT,Data Engineer,126000,USD,126000,US,0,US,M,12600
2023,SE,FT,Data Scientist,237000,USD,237000,US,100,US,M,23700
2023,SE,FT,Data Scientist,145000,USD,145000,US,100,US,M,14500
2023,MI,FT,Data Engineer,90000,USD,90000,US,100,US,M,9000
2023,MI,FT,Data Engineer,90000,USD,90000,US,100,US,M,9000
2023,SE,FT,Data Engineer,139500,USD,139500,US,0,US,M,13950
2023,SE,FT,Data Engineer,109400,USD,109400,US,0,US,M,10940
2023,SE,FT,Data Scientist,258000,USD,258000,CA,0,CA,M,25800
2023,SE,FT,Data Scientist,190000,USD,190000,CA,0,CA,M,19000
2023,MI,FT,Data Engineer,145000,USD,145000,US,0,US,M,14500
2023,MI,FT,Data Engineer,120000,USD,120000,US,0,US,M,12000
2023,SE,FT,Data Engineer,205600,USD,205600,US,0,US,L,20560
2023,SE,FT,Data Engineer,105700,USD,105700,US,0,US,L,10570
2023,SE,FT,Data Engineer,252000,USD,252000,US,0,US,M,25200
2023,SE,FT,Data Engineer,129000,USD,129000,US,0,US,M,12900
2023,SE,FT,Data Scientist,239748,USD,239748,US,0,US,M,23974.8
2023,SE,FT,Data Scientist,159832,USD,159832,US,0,US,M,15983.2
2023,SE,FT,Data Scientist,186300,USD,186300,US,100,US,M,18630
2023,SE,FT,Data Scientist,102500,USD,102500,US,100,US,M,10250
2023,SE,FT,Data Engineer,165000,USD,165000,US,0,US,M,16500
2023,SE,FT,Data Engineer,132300,USD,132300,US,0,US,M,13230
2023,SE,FT,Data Scientist,190000,USD,190000,US,0,US,M,19000
2023,SE,FT,Data Scientist,126000,USD,126000,US,0,US,M,12600
2023,SE,FT,Data Architect,149040,USD,149040,US,100,US,M,14904
2023,SE,FT,Data Architect,113900,USD,113900,US,100,US,M,11390
2023,SE,FT,Data Engineer,153600,USD,153600,US,100,US,M,15360
2023,SE,FT,Data Engineer,106800,USD,106800,US,100,US,M,10680
2023,SE,FT,Data Engineer,172600,USD,172600,US,100,US,M,17260
2023,SE,FT,Data Engineer,107900,USD,107900,US,100,US,M,10790
2023,SE,FT,Data Analyst,180180,USD,180180,US,0,US,M,18018
2023,SE,FT,Data Analyst,106020,USD,106020,US,0,US,M,10602
2023,SE,FT,Data Architect,376080,USD,376080,US,100,US,M,37608
2023,SE,FT,Data Architect,213120,USD,213120,US,100,US,M,21312
2023,SE,FT,Data Analyst,153600,USD,153600,US,0,US,M,15360
2023,SE,FT,Data Analyst,100500,USD,100500,US,0,US,M,10050
2023,SE,FT,Data Analyst,206500,USD,206500,US,100,US,M,20650
2023,SE,FT,Data Analyst,121600,USD,121600,US,100,US,M,12160
2023,SE,FT,Data Engineer,260000,USD,260000,US,0,US,M,26000
2023,SE,FT,Data Engineer,225000,USD,225000,US,0,US,M,22500
2023,EX,FT,Data Engineer,194500,USD,194500,US,0,US,M,19450
2023,EX,FT,Data Engineer,115500,USD,115500,US,0,US,M,11550
2023,SE,FT,Cloud Database Engineer,170000,USD,170000,US,100,US,L,17000
2023,SE,FT,Applied Machine Learning Scientist,90000,USD,90000,US,100,US,L,9000
2023,EN,FT,Data Analyst,95000,USD,95000,US,100,US,M,9500
2023,EN,FT,Data Analyst,70000,USD,70000,US,100,US,M,7000
2023,SE,FT,Data Engineer,275000,USD,275000,US,0,US,M,27500
2023,SE,FT,Data Engineer,160000,USD,160000,US,0,US,M,16000
2023,SE,FT,Data Analyst,115934,USD,115934,US,100,US,M,11593.4
2023,SE,FT,Data Analyst,81666,USD,81666,US,100,US,M,8166.6
2023,SE,FT,Data Scientist,175000,USD,175000,US,0,US,M,17500
2023,SE,FT,Data Scientist,120000,USD,120000,US,0,US,M,12000
2023,SE,FT,Machine Learning Engineer,150000,USD,150000,US,100,US,M,15000
2023,SE,FT,Machine Learning Engineer,120000,USD,120000,US,100,US,M,12000
2023,SE,FT,Research Engineer,200000,USD,200000,US,0,US,M,20000
2023,SE,FT,Research Engineer,175000,USD,175000,US,0,US,M,17500
2023,MI,FT,Data Analyst,206000,USD,206000,US,0,US,M,20600
2023,MI,FT,Data Analyst,130000,USD,130000,US,0,US,M,13000
2023,SE,FT,Data Architect,138000,USD,138000,GB,100,GB,M,13800
2023,SE,FT,Data Architect,92000,USD,92000,GB,100,GB,M,9200
2023,SE,FT,Data Manager,65000,USD,65000,CO,0,CO,M,6500
2023,SE,FT,Data Manager,48000,USD,48000,CO,0,CO,M,4800
2023,SE,FT,Data Analyst,110000,USD,110000,US,100,US,M,11000
2023,SE,FT,Data Analyst,75000,USD,75000,US,100,US,M,7500
2023,SE,FT,Analytics Engineer,130000,USD,130000,US,0,US,M,13000
2023,SE,FT,Analytics Engineer,87000,USD,87000,US,0,US,M,8700
2023,MI,FT,Data Analyst,160000,USD,160000,US,0,US,M,16000
2023,MI,FT,Data Analyst,112000,USD,112000,US,0,US,M,11200
2023,MI,FT,Data Engineer,162500,USD,162500,US,0,US,M,16250
2023,MI,FT,Data Engineer,130000,USD,130000,US,0,US,M,13000
2023,SE,FT,Data Science Manager,299500,USD,299500,US,0,US,M,29950
2023,SE,FT,Data Science Manager,245100,USD,245100,US,0,US,M,24510
2023,MI,FT,Data Scientist,145000,USD,145000,US,0,US,M,14500
2023,MI,FT,Data Scientist,100000,USD,100000,US,0,US,M,10000
2023,SE,FT,Data Engineer,147100,USD,147100,US,0,US,M,14710
2023,SE,FT,Data Engineer,90700,USD,90700,US,0,US,M,9070
2023,EN,FT,Data Engineer,115100,USD,115100,US,0,US,M,11510
2023,EN,FT,Data Engineer,73900,USD,73900,US,0,US,M,7390
2023,SE,FT,Data Engineer,168400,USD,168400,US,0,US,M,16840
2023,SE,FT,Data Engineer,105200,USD,105200,US,0,US,M,10520
2023,SE,FT,Data Scientist,210000,USD,210000,US,0,US,M,21000
2023,SE,FT,Data Scientist,160000,USD,160000,US,0,US,M,16000
2023,MI,FT,Data Scientist,145000,USD,145000,US,0,US,M,14500
2023,MI,FT,Data Scientist,100000,USD,100000,US,0,US,M,10000
2023,SE,FT,Applied Scientist,222200,USD,222200,US,0,US,L,22220
2023,SE,FT,Applied Scientist,136000,USD,136000,US,0,US,L,13600
2023,MI,FT,Data Analyst,100000,USD,100000,US,0,US,M,10000
2023,MI,FT,Data Analyst,85000,USD,85000,US,0,US,M,8500
2023,MI,FT,Data Engineer,70000,GBP,85066,GB,100,GB,M,7000
2023,MI,FT,Data Engineer,47500,GBP,57723,GB,100,GB,M,4750
2023,EX,FT,Data Scientist,200000,USD,200000,US,0,US,M,20000
2023,EX,FT,Data Scientist,145000,USD,145000,US,0,US,M,14500
2023,MI,FT,Data Engineer,140000,USD,140000,US,0,US,M,14000
2023,MI,FT,Data Engineer,95000,USD,95000,US,0,US,M,9500
2023,SE,FT,Data Analyst,185000,USD,185000,US,100,US,M,18500
2023,SE,FT,Data Analyst,120250,USD,120250,US,100,US,M,12025
2023,MI,FT,Financial Data Analyst,130000,USD,130000,US,100,US,L,13000
2023,SE,FT,Data Scientist,205000,USD,205000,US,0,US,M,20500
2023,SE,FT,Data Scientist,140000,USD,140000,US,0,US,M,14000
2023,SE,FT,Data Scientist,297300,USD,297300,US,100,US,M,29730
2023,SE,FT,Data Scientist,198200,USD,198200,US,100,US,M,19820
2023,SE,FT,Research Scientist,141288,USD,141288,US,0,US,M,14128.8
2023,SE,FT,Research Scientist,94192,USD,94192,US,0,US,M,9419.2
2023,SE,FT,Data Infrastructure Engineer,184000,USD,184000,US,100,US,M,18400
2023,SE,FT,Data Infrastructure Engineer,143000,USD,143000,US,100,US,M,14300
2023,SE,FT,Data Analyst,70000,USD,70000,US,0,US,M,7000
2023,SE,FT,Data Analyst,55000,USD,55000,US,0,US,M,5500
2023,SE,FT,Analytics Engineer,275300,USD,275300,US,100,US,M,27530
2023,SE,FT,Analytics Engineer,183500,USD,183500,US,100,US,M,18350
2023,MI,FT,Data Analyst,75000,USD,75000,US,100,US,M,7500
2023,MI,FT,Data Analyst,65000,USD,65000,US,100,US,M,6500
2023,MI,FT,ML Engineer,160000,USD,160000,US,0,US,M,16000
2023,MI,FT,ML Engineer,147000,USD,147000,US,0,US,M,14700
2023,SE,FT,Data Architect,149040,USD,149040,US,100,US,M,14904
2023,SE,FT,Data Architect,113900,USD,113900,US,100,US,M,11390
2023,MI,FT,Software Data Engineer,100000,SGD,75020,SG,100,SG,L,10000
2023,SE,FT,Data Analyst,180180,USD,180180,US,0,US,M,18018
2023,SE,FT,Data Analyst,106020,USD,106020,US,0,US,M,10602
2023,MI,FT,Data Scientist,1400000,INR,17022,IN,100,IN,L,140000
2023,EN,FT,AI Programmer,70000,USD,70000,IN,0,AU,L,7000
2023,EN,FT,AI Developer,80000,USD,80000,SE,50,SE,M,8000
2023,MI,FT,Lead Data Analyst,1500000,INR,18238,IN,50,IN,L,150000
2023,MI,FT,Machine Learning Engineer,250000,USD,250000,US,0,US,M,25000
2023,MI,FT,Machine Learning Engineer,150000,USD,150000,US,0,US,M,15000
2023,SE,FT,Data Engineer,139500,USD,139500,US,0,US,M,13950
2023,SE,FT,Data Engineer,109400,USD,109400,US,0,US,M,10940
2023,SE,FT,Data Scientist,105000,USD,105000,US,0,US,M,10500
2023,SE,FT,Data Scientist,70000,USD,70000,US,0,US,M,7000
2023,EX,FT,Data Engineer,210914,USD,210914,US,100,US,M,21091.4
2023,EX,FT,Data Engineer,116704,USD,116704,US,100,US,M,11670.4
2023,EN,FT,Research Scientist,150000,USD,150000,US,0,US,M,15000
2023,EN,FT,Research Scientist,100000,USD,100000,US,0,US,M,10000
2023,SE,FT,Data Engineer,146000,USD,146000,US,0,US,M,14600
